epoch,loss,mae
128,3.7412428855895996,1.2378097772598267
129,3.694531202316284,1.2179772853851318
130,3.7192859649658203,1.2351869344711304
131,3.777761697769165,1.243062138557434
132,3.4672317504882812,1.1668202877044678
133,3.938481569290161,1.2332905530929565
134,3.968839168548584,1.2398983240127563
135,3.802156448364258,1.2300465106964111
136,3.780681848526001,1.215004324913025
137,4.119236946105957,1.285548210144043
138,3.717006206512451,1.2284399271011353
139,3.6926629543304443,1.2173553705215454
140,3.453385591506958,1.1837140321731567
141,3.4564943313598633,1.1637639999389648
142,3.620319366455078,1.2104848623275757
143,3.585239887237549,1.1960293054580688
144,3.195463180541992,1.1179780960083008
145,3.4631307125091553,1.1843688488006592
146,3.3752763271331787,1.1590847969055176
147,3.305351972579956,1.1431941986083984
148,3.2840592861175537,1.1459882259368896
149,3.1742136478424072,1.1144276857376099
150,3.475853681564331,1.1621700525283813
151,4.022282600402832,1.2777445316314697
152,3.4809224605560303,1.1907367706298828
153,3.3447093963623047,1.141736388206482
154,3.3807766437530518,1.1772490739822388
155,3.6916723251342773,1.22488534450531
156,3.2289202213287354,1.1363909244537354
157,3.175593376159668,1.1259292364120483
158,3.2938404083251953,1.1497081518173218
159,3.267627000808716,1.1454030275344849
160,3.1236517429351807,1.1226636171340942
161,3.170072555541992,1.143029808998108
162,3.497688055038452,1.15455961227417
163,3.159519672393799,1.1257635354995728
164,3.09708833694458,1.0982530117034912
165,3.1016011238098145,1.1041710376739502
166,3.3632326126098633,1.180429458618164
167,3.384636163711548,1.1522914171218872
168,3.008704423904419,1.103269100189209
169,2.968400716781616,1.0948617458343506
170,3.789757013320923,1.2132688760757446
171,3.2159619331359863,1.1350717544555664
172,3.4044735431671143,1.1658356189727783
173,3.6579160690307617,1.2077821493148804
174,3.021894931793213,1.1039432287216187
175,3.4281909465789795,1.1282166242599487
176,3.0313663482666016,1.1083170175552368
177,3.075517177581787,1.1364970207214355
178,3.0845704078674316,1.0808452367782593
179,3.120512008666992,1.136400818824768
180,2.9373409748077393,1.0919541120529175
181,3.154226303100586,1.1348540782928467
182,2.8997554779052734,1.1082707643508911
183,3.0384697914123535,1.1054751873016357
184,2.937584161758423,1.0887209177017212
185,2.9865801334381104,1.0809965133666992
186,2.9650275707244873,1.0828231573104858
187,3.273587465286255,1.1340409517288208
188,2.9183895587921143,1.093021273612976
189,3.339613199234009,1.122011661529541
190,3.1221132278442383,1.1190646886825562
191,2.8868906497955322,1.100575566291809
192,3.0765390396118164,1.1079370975494385
193,2.8436920642852783,1.078649640083313
194,2.9297022819519043,1.078540563583374
195,3.031984806060791,1.0775425434112549
196,3.2455344200134277,1.1093487739562988
197,3.083685874938965,1.1131099462509155
198,2.9152188301086426,1.0939979553222656
199,3.7815728187561035,1.154037356376648
200,3.627293586730957,1.1954057216644287
201,2.9543097019195557,1.0781195163726807
202,2.7234463691711426,1.028160572052002
203,2.6050336360931396,1.0102475881576538
204,2.5762314796447754,1.0085986852645874
205,2.595554828643799,1.0170848369598389
206,2.808990955352783,1.0806169509887695
207,2.6673197746276855,1.0262736082077026
208,2.8707566261291504,1.0228264331817627
209,3.084430456161499,1.106148600578308
210,3.5990042686462402,1.1752922534942627
211,2.738461494445801,1.0352479219436646
212,2.988661050796509,1.1059709787368774
213,3.027930974960327,1.0733790397644043
214,3.059751272201538,1.0919779539108276
215,3.227565288543701,1.1713902950286865
216,2.8453757762908936,1.0981053113937378
217,3.062530040740967,1.081116795539856
218,2.9761054515838623,1.0897997617721558
219,2.7571616172790527,1.043618083000183
220,2.7252912521362305,1.0257998704910278
221,2.5402376651763916,0.9933634400367737
222,2.8545117378234863,1.0526328086853027
223,3.2668869495391846,1.102543592453003
224,3.2725889682769775,1.1255037784576416
225,2.8613321781158447,1.020092248916626
226,2.93569016456604,1.0486735105514526
227,2.629763603210449,1.0119742155075073
228,2.72467041015625,1.0222679376602173
229,2.7723820209503174,1.0384478569030762
230,2.7936668395996094,1.0632860660552979
231,2.6316118240356445,1.0480808019638062
232,2.9966588020324707,1.100211262702942
233,2.7091588973999023,1.0449684858322144
234,2.931655168533325,1.0891348123550415
235,2.9354093074798584,1.0863041877746582
236,2.9855101108551025,1.0593563318252563
237,2.856602430343628,1.0559364557266235
238,2.4324750900268555,0.9724478125572205
239,2.672018527984619,1.017135500907898
240,3.113767147064209,1.1264454126358032
241,2.8408470153808594,1.0956724882125854
242,2.7817656993865967,1.0714648962020874
243,3.086015462875366,1.0957436561584473
244,2.545792579650879,1.0042084455490112
245,2.3504831790924072,0.9685467481613159
246,2.496354579925537,0.9872773885726929
247,2.363222122192383,0.9744426012039185
248,2.431924819946289,0.9769359230995178
249,2.8005640506744385,1.047547698020935
250,2.6613874435424805,1.0352330207824707
251,2.6303274631500244,1.0340806245803833
252,2.5845394134521484,0.9877889156341553
253,2.6288304328918457,1.0033947229385376
254,2.541330337524414,1.0133341550827026
255,2.379685401916504,0.9518420696258545
256,2.814950704574585,1.0076215267181396
257,2.90264892578125,1.0517473220825195
258,2.551438808441162,1.0070979595184326
259,2.57464337348938,0.9656975269317627
260,2.7960214614868164,1.034905195236206
261,2.447399616241455,0.9678667187690735
262,2.350515604019165,0.9589941501617432
263,2.441230297088623,0.9709179401397705
264,2.4530670642852783,0.955212414264679
265,2.687304735183716,1.009503960609436
266,2.734844446182251,1.052141785621643
267,2.8855180740356445,1.0787814855575562
268,2.673042058944702,1.0431092977523804
269,2.5317108631134033,0.9848816394805908
270,2.4455883502960205,0.9965175986289978
271,2.7001712322235107,1.044171929359436
272,2.8115060329437256,1.0827909708023071
273,2.4013891220092773,0.9783385396003723
274,2.745544195175171,1.0322957038879395
275,2.8704304695129395,1.0373399257659912
276,2.467539072036743,0.9812222123146057
277,2.311743974685669,0.9525805711746216
278,2.2662692070007324,0.931205153465271
279,2.481127977371216,0.971760094165802
280,2.6007299423217773,1.0282313823699951
281,2.706256628036499,1.0579731464385986
282,2.2949795722961426,0.9577197432518005
283,2.201035499572754,0.9296804070472717
284,2.909350633621216,1.0467829704284668
285,2.8219473361968994,1.0714099407196045
286,2.6286368370056152,1.0191013813018799
287,2.5947556495666504,1.0336430072784424
288,2.799286127090454,1.0370124578475952
289,2.9242515563964844,1.0663323402404785
290,2.5676374435424805,0.9957061409950256
291,2.6638803482055664,1.0370057821273804
292,2.6177196502685547,0.9913711547851562
293,2.2611255645751953,0.951361358165741
294,2.225482702255249,0.9298709630966187
295,2.282731294631958,0.9388698935508728
296,2.242790460586548,0.9354757070541382
297,2.1578664779663086,0.9041576981544495
298,2.1929335594177246,0.948732316493988
299,2.3546295166015625,0.9777571558952332
300,2.0400683879852295,0.8778575658798218
