epoch,loss,mae
1,462.38031005859375,16.905960083007812
2,287.4606018066406,12.854857444763184
3,95.22642517089844,7.150313854217529
4,52.64626693725586,5.491955280303955
5,32.4300651550293,4.3191399574279785
6,21.1296329498291,3.4107866287231445
7,16.5494441986084,2.9002931118011475
8,13.90467643737793,2.6002676486968994
9,12.348101615905762,2.442845344543457
10,11.127118110656738,2.3067145347595215
11,10.008131980895996,2.1932778358459473
12,9.178313255310059,2.0882320404052734
13,8.383439064025879,1.9887309074401855
14,7.847305774688721,1.9113376140594482
15,7.340332984924316,1.8417657613754272
16,6.803396701812744,1.7757699489593506
17,6.455644607543945,1.7105417251586914
18,5.800948619842529,1.6418007612228394
19,5.215384483337402,1.5649867057800293
20,4.984833240509033,1.5248125791549683
21,4.56005859375,1.4608389139175415
22,4.702968120574951,1.4810844659805298
23,4.27396821975708,1.4159080982208252
24,4.108217239379883,1.409447431564331
25,3.8020389080047607,1.3527960777282715
26,3.5253546237945557,1.3045722246170044
27,3.4747180938720703,1.2978954315185547
28,3.3650617599487305,1.2729614973068237
29,3.0955162048339844,1.207942008972168
30,3.031031608581543,1.2056777477264404
31,2.9529311656951904,1.1883772611618042
32,2.6747114658355713,1.1273752450942993
33,2.5327811241149902,1.1017892360687256
34,2.48110032081604,1.0893568992614746
35,2.395003318786621,1.0750794410705566
36,2.4338157176971436,1.074355959892273
37,2.356431245803833,1.0514280796051025
38,2.315855026245117,1.060057282447815
39,2.2180538177490234,1.028020977973938
40,2.307060718536377,1.0447622537612915
41,2.1767306327819824,1.0223647356033325
42,2.3444161415100098,1.0685230493545532
43,2.1730077266693115,1.0471676588058472
44,2.044727087020874,0.9869053363800049
45,1.9977527856826782,0.9806190729141235
46,1.8366979360580444,0.9357886910438538
47,1.8342084884643555,0.9326043725013733
48,1.9136784076690674,0.9580314755439758
49,1.8071492910385132,0.919561505317688
50,1.9535237550735474,0.9710285067558289
51,1.9221198558807373,0.9657398462295532
52,1.8029308319091797,0.9165796637535095
53,1.7451897859573364,0.9088651537895203
54,1.6713286638259888,0.896274209022522
55,1.6532748937606812,0.8825178146362305
56,1.5834945440292358,0.8717173933982849
57,1.5619877576828003,0.8639113903045654
58,1.6486514806747437,0.8831416368484497
59,1.8261659145355225,0.9437762498855591
60,1.6997705698013306,0.9103164672851562
61,1.6670118570327759,0.8896236419677734
62,1.4478397369384766,0.8409509658813477
63,1.5320336818695068,0.8628230690956116
64,1.4512978792190552,0.8302857875823975
65,1.6306952238082886,0.8738923072814941
66,1.5643514394760132,0.8782591819763184
67,1.461580753326416,0.8483659029006958
68,1.4172505140304565,0.8286858797073364
69,1.4355019330978394,0.8313193321228027
70,1.468878149986267,0.8387239575386047
71,1.4037070274353027,0.8240849375724792
72,1.3803164958953857,0.8200795650482178
73,1.2522152662277222,0.774897575378418
74,1.2971904277801514,0.7866316437721252
75,1.224191427230835,0.7709401845932007
76,1.1905436515808105,0.7581424117088318
77,1.1558538675308228,0.7430102825164795
78,1.1580004692077637,0.7486801743507385
79,1.1364332437515259,0.7420184016227722
80,1.273215413093567,0.7726725339889526
81,1.2375320196151733,0.7882471084594727
82,1.1257903575897217,0.7444472908973694
83,1.098572015762329,0.7274882197380066
84,1.304398775100708,0.7848327159881592
85,1.4029561281204224,0.811833918094635
86,1.2068405151367188,0.7592165470123291
87,1.148977518081665,0.7433183789253235
88,1.2820782661437988,0.7808074951171875
89,1.1720515489578247,0.7424544095993042
90,1.2939823865890503,0.7898395657539368
91,1.1695899963378906,0.7489104866981506
92,1.2447055578231812,0.7814348340034485
93,1.0086795091629028,0.7013067007064819
94,0.9670490622520447,0.6893734335899353
95,1.0226560831069946,0.6993573904037476
96,1.1600873470306396,0.7508373260498047
97,1.0269721746444702,0.7096298933029175
98,1.0143382549285889,0.7054760456085205
99,0.9893898963928223,0.6965472102165222
100,1.0387977361679077,0.7103938460350037
101,1.0614479780197144,0.7173957228660583
102,1.064855933189392,0.7201988101005554
103,1.1780372858047485,0.7528252005577087
104,1.0887243747711182,0.7260223627090454
105,0.9244182705879211,0.6780474781990051
106,0.9258329272270203,0.6649295091629028
107,0.9846450686454773,0.6856889128684998
108,1.0698986053466797,0.7240471839904785
109,0.8592000007629395,0.6516048312187195
110,0.8490604758262634,0.653016984462738
111,0.9273089170455933,0.6716598868370056
112,0.8719525337219238,0.6585145592689514
113,0.8641223907470703,0.6611126065254211
114,0.8831207156181335,0.6521075963973999
115,0.9826008081436157,0.6737871766090393
116,0.8237720131874084,0.6411579251289368
117,0.8009569048881531,0.6352949738502502
118,0.8203826546669006,0.6265842318534851
119,0.966433584690094,0.6832619905471802
120,0.9433410167694092,0.6686322689056396
121,0.8176705241203308,0.6277859210968018
122,0.8193371295928955,0.6308692693710327
123,0.7454479336738586,0.603784441947937
124,0.7944663166999817,0.6195740103721619
125,0.9317667484283447,0.6611500382423401
126,0.8240430355072021,0.6392486095428467
127,0.9000426530838013,0.6599516868591309
128,0.8895756602287292,0.6492249369621277
129,0.854389488697052,0.6376113295555115
130,0.7617330551147461,0.6097077131271362
131,0.7738226652145386,0.6148039102554321
132,0.8307336568832397,0.6303611993789673
133,0.7212382555007935,0.600064218044281
134,0.6878975033760071,0.5846253633499146
135,0.751302182674408,0.6110219359397888
136,0.7564537525177002,0.608066976070404
137,0.7096843123435974,0.599576473236084
138,0.7054337859153748,0.5992023944854736
139,0.7586610913276672,0.608750581741333
140,0.9099888205528259,0.6688606142997742
141,0.8169464468955994,0.6265024542808533
142,0.7014898657798767,0.5854692459106445
143,0.7138904333114624,0.5933878421783447
144,0.6429663300514221,0.5515367388725281
145,0.703131377696991,0.5779979825019836
146,0.7623304128646851,0.6119162440299988
147,0.6923821568489075,0.5882476568222046
148,0.9290778636932373,0.6593037843704224
149,0.9376218318939209,0.6536772847175598
150,0.9392883777618408,0.6703674793243408
151,0.8406294584274292,0.6383561491966248
152,0.7155280709266663,0.5927831530570984
153,0.670304000377655,0.5766594409942627
154,0.6783466339111328,0.5681812167167664
155,0.5821049213409424,0.5468603372573853
156,0.6108996272087097,0.5543287992477417
157,0.5715000033378601,0.5350139737129211
158,0.6381801962852478,0.555807888507843
159,0.7171007394790649,0.5897383689880371
160,0.7018637657165527,0.585302472114563
161,0.8573539853096008,0.6491081714630127
162,0.8361672163009644,0.6477081775665283
163,0.7427957057952881,0.6005403995513916
164,0.6445289254188538,0.574017345905304
165,0.6345651149749756,0.5527563095092773
166,0.5728835463523865,0.5338713526725769
167,0.5474374890327454,0.5234235525131226
168,0.643084704875946,0.55854731798172
169,0.6418683528900146,0.5623476505279541
170,0.7810211777687073,0.6174750328063965
171,0.6004457473754883,0.5481070280075073
172,0.6328213810920715,0.5576863288879395
173,0.5533742308616638,0.5198765993118286
174,0.5463268756866455,0.5122515559196472
175,0.5347357392311096,0.5048502087593079
176,0.5821641087532043,0.5335289239883423
177,0.5658617615699768,0.524515688419342
178,0.6654633283615112,0.5766035914421082
179,0.5634024143218994,0.5379456877708435
180,0.576738715171814,0.5431932806968689
181,0.6256437301635742,0.5718628764152527
182,0.5338491797447205,0.5176734328269958
183,0.538252592086792,0.5208630561828613
184,0.4555993378162384,0.47708025574684143
185,0.5693498253822327,0.5215950608253479
186,0.6108849048614502,0.5321453213691711
187,0.5658669471740723,0.5262258648872375
188,0.5564334988594055,0.5347455143928528
189,0.5419604778289795,0.5205567479133606
190,0.501446008682251,0.507625162601471
191,0.5897595286369324,0.5375236868858337
192,0.6954945921897888,0.592793345451355
193,0.713092565536499,0.6056758761405945
194,0.5484249591827393,0.537472665309906
195,0.4854855239391327,0.4965919852256775
196,0.5314445495605469,0.5150169730186462
197,0.5368115901947021,0.5089443922042847
198,0.4881809651851654,0.49337708950042725
199,0.4539268910884857,0.4830173850059509
200,0.5016717910766602,0.5047931671142578
201,0.5134853720664978,0.5014693737030029
202,0.48478269577026367,0.4990334212779999
203,0.4599713683128357,0.4791625440120697
204,0.4724157750606537,0.4865463078022003
205,0.5734662413597107,0.5317642092704773
206,0.5184900164604187,0.5137361884117126
207,0.4991217255592346,0.4940587878227234
208,0.5736872553825378,0.5281570553779602
209,0.5149602890014648,0.5146437287330627
210,0.44151771068573,0.4775935709476471
211,0.440445214509964,0.4794830083847046
212,0.4285593330860138,0.4715609848499298
213,0.5238096117973328,0.508197009563446
214,0.4731276333332062,0.48389506340026855
215,0.42151275277137756,0.46470877528190613
216,0.421762079000473,0.45076116919517517
217,0.4200953543186188,0.4621720612049103
218,0.47025537490844727,0.5002886652946472
219,0.4722699820995331,0.48274335265159607
220,0.5569941997528076,0.5200875997543335
221,0.4795103669166565,0.49411946535110474
222,0.6752123236656189,0.5722166895866394
223,0.4419955611228943,0.47219985723495483
224,0.39789125323295593,0.4545491933822632
225,0.4488426446914673,0.4809490442276001
226,0.5491368770599365,0.5154861211776733
227,0.38062337040901184,0.445995569229126
228,0.4302251935005188,0.470360666513443
229,0.45680296421051025,0.48220232129096985
230,0.4596776068210602,0.48289328813552856
231,0.4725910425186157,0.4793946444988251
232,0.43902018666267395,0.48171281814575195
233,0.4294013977050781,0.46987399458885193
234,0.43029114603996277,0.4675403833389282
235,0.5872855186462402,0.5364532470703125
236,0.4767816662788391,0.48405396938323975
237,0.5662858486175537,0.5327475666999817
238,0.5321288108825684,0.5129045248031616
239,0.4768562912940979,0.4919113218784332
240,0.48235610127449036,0.4821193218231201
241,0.4756261706352234,0.47454941272735596
242,0.38086605072021484,0.4532238841056824
243,0.45183542370796204,0.47654014825820923
244,0.4173833131790161,0.47267255187034607
245,0.3798229694366455,0.439496248960495
246,0.48876091837882996,0.5064170360565186
247,0.3842504024505615,0.45147156715393066
248,0.42278510332107544,0.474263072013855
249,0.39058512449264526,0.4540192484855652
250,0.37323716282844543,0.4480515420436859
251,0.38471075892448425,0.4368359446525574
252,0.420541912317276,0.4543509781360626
253,0.36175966262817383,0.4403359889984131
254,0.4092978537082672,0.46015864610671997
255,0.5329102277755737,0.5166572332382202
256,0.5009114146232605,0.5043576955795288
257,0.4255536198616028,0.46249499917030334
258,0.41915518045425415,0.4769602119922638
259,0.4493209719657898,0.4824649393558502
260,0.33703354001045227,0.41597527265548706
261,0.42807823419570923,0.4727475345134735
262,0.4058738648891449,0.4533694088459015
263,0.3389204442501068,0.4146283268928528
264,0.31856441497802734,0.40434783697128296
265,0.3909985423088074,0.4413016736507416
266,0.32006868720054626,0.4080551564693451
267,0.29766416549682617,0.3966793119907379
268,0.31606605648994446,0.40702706575393677
269,0.35266557335853577,0.432511568069458
270,0.39500176906585693,0.45124486088752747
271,0.3599129319190979,0.43554025888442993
272,0.3237093985080719,0.41712895035743713
273,0.2977694571018219,0.4006372094154358
274,0.33466842770576477,0.435183584690094
275,0.33011409640312195,0.42571327090263367
276,0.35693415999412537,0.44517770409584045
277,0.4090130627155304,0.45704385638237
278,0.4092806279659271,0.46707451343536377
279,0.379069983959198,0.44700127840042114
280,0.3719483017921448,0.44542112946510315
281,0.3338089883327484,0.42262136936187744
282,0.2854911684989929,0.3948594033718109
283,0.319758802652359,0.41480785608291626
284,0.31894198060035706,0.4116763472557068
285,0.3029048442840576,0.4010637402534485
286,0.32747307419776917,0.41679030656814575
287,0.3311332166194916,0.4156399369239807
288,0.3496733009815216,0.4201115369796753
289,0.3721150755882263,0.4381740391254425
290,0.3033616840839386,0.40503260493278503
291,0.2932533621788025,0.3986484110355377
292,0.3774380683898926,0.4364239275455475
293,0.3973604738712311,0.4576954245567322
294,0.3226766586303711,0.4109772741794586
295,0.3117232918739319,0.4101378917694092
296,0.27056553959846497,0.3849899470806122
297,0.28663715720176697,0.39931076765060425
298,0.28035610914230347,0.396096408367157
299,0.2947536110877991,0.39055830240249634
300,0.30204781889915466,0.4061754047870636
