epoch,loss,mae
1,419.4370422363281,16.067995071411133
2,180.9547119140625,9.833849906921387
3,66.91943359375,6.019963264465332
4,43.2491340637207,4.898706436157227
5,28.530668258666992,4.004861831665039
6,20.937101364135742,3.255631923675537
7,16.546892166137695,2.799283742904663
8,14.25306510925293,2.5753421783447266
9,12.46550464630127,2.377032995223999
10,11.454564094543457,2.303586721420288
11,10.097512245178223,2.161276340484619
12,9.280027389526367,2.066067695617676
13,8.49759578704834,1.9921684265136719
14,7.7632856369018555,1.9055174589157104
15,7.2186150550842285,1.8439701795578003
16,6.367424964904785,1.7323659658432007
17,6.299328804016113,1.7279537916183472
18,5.814040184020996,1.6536096334457397
19,5.02638053894043,1.5647534132003784
20,4.63850736618042,1.4888889789581299
21,4.450611591339111,1.4610991477966309
22,4.219241142272949,1.4161086082458496
23,3.9722373485565186,1.3795084953308105
24,3.7883126735687256,1.349747896194458
25,3.6454012393951416,1.3168461322784424
26,3.3216421604156494,1.2701882123947144
27,3.3452069759368896,1.285395860671997
28,3.1155102252960205,1.2306898832321167
29,2.990445613861084,1.19802725315094
30,2.8483188152313232,1.1818251609802246
31,2.91782546043396,1.1981886625289917
32,2.699178457260132,1.1576685905456543
33,2.618176221847534,1.1358503103256226
34,2.5818381309509277,1.125001072883606
35,2.468602418899536,1.1034033298492432
36,2.7028186321258545,1.1458110809326172
37,2.4888477325439453,1.100535273551941
38,2.4000415802001953,1.0963869094848633
39,2.280456781387329,1.0576322078704834
40,2.2455360889434814,1.0588223934173584
41,2.166093111038208,1.0334231853485107
42,2.1886510848999023,1.0326337814331055
43,2.29496169090271,1.053692102432251
44,2.356078863143921,1.0756194591522217
45,2.1214547157287598,1.0210881233215332
46,1.9938106536865234,0.986702561378479
47,2.1138410568237305,1.0110671520233154
48,2.223930597305298,1.032400131225586
49,2.0322768688201904,0.9958481192588806
50,1.8682866096496582,0.951687753200531
51,1.9432824850082397,0.9583191275596619
52,1.8463952541351318,0.948275625705719
53,1.7033826112747192,0.9132536053657532
54,1.6684366464614868,0.9074461460113525
55,1.6916162967681885,0.9089793562889099
56,1.797224760055542,0.9274406433105469
57,1.7163431644439697,0.9014171361923218
58,1.6708461046218872,0.8978995084762573
59,1.5815186500549316,0.8713893890380859
60,1.604380488395691,0.8739584684371948
61,1.5696852207183838,0.8698787093162537
62,1.596395492553711,0.8746131658554077
63,1.6310975551605225,0.8948410749435425
64,1.5671088695526123,0.8743091225624084
65,1.5210814476013184,0.8593974113464355
66,1.5689996480941772,0.88076251745224
67,1.6148878335952759,0.874213695526123
68,1.4053938388824463,0.8114897608757019
69,1.5612794160842896,0.8548826575279236
70,1.4161006212234497,0.8227505087852478
71,1.327693223953247,0.7977400422096252
72,1.4620692729949951,0.819850742816925
73,1.4369174242019653,0.8316413760185242
74,1.3759537935256958,0.8187556266784668
75,1.245845913887024,0.7747876644134521
76,1.242296814918518,0.7706573009490967
77,1.2359755039215088,0.7775297164916992
78,1.2959718704223633,0.7935435175895691
79,1.2102001905441284,0.7562710642814636
80,1.3239554166793823,0.7911952137947083
81,1.39016854763031,0.8095753788948059
82,1.2729923725128174,0.7851352691650391
83,1.1316202878952026,0.7387913465499878
84,1.2363550662994385,0.7762598395347595
85,1.4669159650802612,0.8290389180183411
86,1.4858568906784058,0.8114504218101501
87,1.26231050491333,0.7560281157493591
88,1.3476265668869019,0.7983798980712891
89,1.113340139389038,0.7382597923278809
90,1.10434091091156,0.7340401411056519
91,1.188410758972168,0.7447469830513
92,1.3147019147872925,0.7760576009750366
93,1.1998181343078613,0.7523759007453918
94,1.0967000722885132,0.7305662035942078
95,1.0196729898452759,0.7010337710380554
96,1.112619161605835,0.7333798408508301
97,1.2046579122543335,0.7625694870948792
98,1.169279932975769,0.7450779676437378
99,1.0961312055587769,0.7144575715065002
100,1.2368788719177246,0.762337863445282
101,1.2162309885025024,0.7678640484809875
102,1.3045179843902588,0.7717973589897156
103,1.069592833518982,0.7131692171096802
104,0.988187313079834,0.6882569193840027
105,1.0051019191741943,0.6922745108604431
106,1.092468023300171,0.7023031115531921
107,0.983409583568573,0.6921567916870117
108,0.9648711681365967,0.6818179488182068
109,1.088240385055542,0.7240283489227295
110,1.0946471691131592,0.7234126925468445
111,1.0031365156173706,0.6845030784606934
112,1.034989356994629,0.711377739906311
113,0.9466414451599121,0.6802669763565063
114,0.9698733687400818,0.681528627872467
115,1.042180061340332,0.6998377442359924
116,1.2704256772994995,0.7807397246360779
117,1.0678762197494507,0.7095493078231812
118,0.9837026596069336,0.6832593679428101
119,1.0619038343429565,0.7059712409973145
120,0.8984654545783997,0.6526536345481873
121,0.8801628947257996,0.6458508968353271
122,0.902361273765564,0.6498196721076965
123,0.9373260736465454,0.669903039932251
124,0.9004116058349609,0.6539629101753235
125,0.8612131476402283,0.6443490982055664
126,0.8385527729988098,0.6305570602416992
127,0.8354927897453308,0.6355573534965515
128,0.9372729659080505,0.6648918390274048
129,1.003433108329773,0.6852604746818542
130,0.8007808327674866,0.6244596838951111
131,0.8456510901451111,0.6312980055809021
132,0.850831925868988,0.6411453485488892
133,0.8549216389656067,0.6411757469177246
134,0.8302556276321411,0.6279227137565613
135,0.7960914969444275,0.6282491683959961
136,0.7753952741622925,0.6179351806640625
137,0.7962502241134644,0.6157601475715637
138,0.9153338670730591,0.662786066532135
139,0.8119673728942871,0.6223114132881165
140,0.8817604780197144,0.6451753377914429
141,0.862228274345398,0.6393100619316101
142,0.8653473258018494,0.6516790986061096
143,0.7630485892295837,0.612205982208252
144,0.7690393328666687,0.6042768955230713
145,0.6993459463119507,0.5864439010620117
146,0.9367818236351013,0.660395622253418
147,0.8015959858894348,0.6279122233390808
148,0.7714089155197144,0.6184847354888916
149,0.9376711845397949,0.6586514115333557
150,0.8074652552604675,0.6266441345214844
151,0.9129372835159302,0.6522736549377441
152,0.7163447737693787,0.5906516313552856
153,0.7823342084884644,0.6223243474960327
154,0.685717761516571,0.5836738348007202
155,0.7125388979911804,0.5897958278656006
156,0.6523284316062927,0.5587598085403442
157,0.6729161143302917,0.5676660537719727
158,1.0359925031661987,0.6699855923652649
159,0.7617644667625427,0.6044698357582092
160,0.7100024223327637,0.5911258459091187
161,0.714214563369751,0.5890893340110779
162,0.660285234451294,0.5709540247917175
163,0.8047121167182922,0.6098719835281372
164,0.6984674334526062,0.5760094523429871
165,0.6789073944091797,0.5772416591644287
166,0.6753384470939636,0.5689849853515625
167,0.7026981711387634,0.5872827768325806
168,0.8293212652206421,0.6336261630058289
169,0.7054038047790527,0.5780354738235474
170,0.7032025456428528,0.5879231095314026
171,0.619928777217865,0.5516712665557861
172,0.7009231448173523,0.5784651041030884
173,0.762650728225708,0.6118232011795044
174,0.7226330637931824,0.590616762638092
175,0.7271736264228821,0.5872775316238403
176,0.6589388847351074,0.5637823343276978
177,0.6727318167686462,0.5775800347328186
178,0.7097354531288147,0.5756939649581909
179,0.741552472114563,0.6027494072914124
180,0.5784600973129272,0.5335318446159363
181,0.710364580154419,0.5945658087730408
182,0.6122312545776367,0.5501862168312073
183,0.7441451549530029,0.5912962555885315
184,0.7745074033737183,0.6087000370025635
185,0.6607718467712402,0.5606459975242615
186,0.6262810826301575,0.5493800640106201
187,0.6358631253242493,0.5528489947319031
188,0.6638441681861877,0.568024218082428
189,0.5826659798622131,0.5322983860969543
190,0.6230767965316772,0.5565738677978516
191,0.7205786108970642,0.5852155089378357
192,0.6900480389595032,0.5666813850402832
193,0.6339985728263855,0.538463830947876
194,0.6480794548988342,0.5663644075393677
195,0.7487050294876099,0.6082813143730164
196,0.7324615716934204,0.5949124693870544
197,0.7674926519393921,0.5957868099212646
198,0.6028746962547302,0.5440894961357117
199,0.5944876670837402,0.5352397561073303
200,0.594598650932312,0.5326104760169983
201,0.7472306489944458,0.595201313495636
202,0.5935054421424866,0.5314502716064453
203,0.5834813117980957,0.5227078199386597
204,0.7002928853034973,0.5778737664222717
205,0.5659233927726746,0.5247619152069092
206,0.5097308158874512,0.5052328109741211
207,0.6822435855865479,0.5720850229263306
208,0.6713401079177856,0.5767894387245178
209,0.6773346662521362,0.5724212527275085
210,0.5132154822349548,0.5137256383895874
211,0.4884952902793884,0.4915853440761566
212,0.5652205944061279,0.5315887928009033
213,0.6193254590034485,0.5415769815444946
214,0.6372972726821899,0.556801438331604
215,0.5763840079307556,0.533092737197876
216,0.6044920682907104,0.5447365641593933
217,0.6695971488952637,0.5633038282394409
218,0.5220291018486023,0.49878963828086853
219,0.5987067818641663,0.5347915291786194
220,0.6087280511856079,0.5381626486778259
221,0.5206666588783264,0.49763670563697815
222,0.5549038052558899,0.513094425201416
223,0.5730222463607788,0.5190650820732117
224,0.5443732142448425,0.5035917162895203
225,0.48428404331207275,0.4941157400608063
226,0.6672126054763794,0.5386487245559692
227,0.5848654508590698,0.5307551622390747
228,0.5157723426818848,0.5033989548683167
229,0.5924495458602905,0.5373281836509705
230,0.592635452747345,0.5413099527359009
231,0.5886261463165283,0.5261566638946533
232,0.4944303333759308,0.4997800886631012
233,0.5658356547355652,0.5239530205726624
234,0.6574468612670898,0.564042329788208
235,0.6072366833686829,0.5624551773071289
